지역,구군,지역코드,주소,중심점X,중심점Y,경도,위도,건축년도,건물연령,연령대,노후등급,노후점수,겹침비율,홍수등급,홍수점수,산사태거리,산사태등급,산사태점수,노후홍수점수,노후홍수등급,노후홍수코드,홍수산사태점수,홍수산사태등급,홍수산사태코드,노후산사태점수,노후산사태등급,노후산사태코드,종합점수,종합등급,위험코드
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 55-1 15830 1 일반건축물,212819.91692091612,358361.7885007933,212819.91692091612,358361.7885007933,1979.0,47.0,30-50년,노후,5,0.0,없음,0,615.223536610881,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 157-23 15832 1 일반건축물,211753.92211374134,356662.5370930551,211753.92211374134,356662.5370930551,1980.0,46.0,30-50년,노후,5,0.0,없음,0,456.9463863518345,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 324-26 15834 1 일반건축물,210815.78142028357,356773.5356476937,210815.78142028357,356773.5356476937,1980.0,46.0,30-50년,노후,5,0.0,없음,0,251.79356624028344,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 64 15835 1 일반건축물,213149.13076653163,357096.2682465302,213149.13076653163,357096.2682465302,1991.0,35.0,30-50년,노후,5,0.0,없음,0,138.92443989449805,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 142-2 15837 1 일반건축물,212099.4258332744,358468.7135273126,212099.4258332744,358468.7135273126,1975.0,51.0,50-100년,고령,6,34.371641771371394,높음,3,183.84776310850236,주의,2,9,위험,E,5,주의,C,8,경고,D,11,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 567-9 15838 1 일반건축물,210878.94294676126,356000.0656398594,210878.94294676126,356000.0656398594,1989.0,37.0,30-50년,노후,5,0.0,없음,0,1030.4368005850722,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-40 15839 1 일반건축물,214117.63952741565,358508.8857336636,214117.63952741565,358508.8857336636,1969.0,57.0,50-100년,고령,6,0.0,없음,0,572.1887800367987,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동2가 1 일반 885 15841 1 일반건축물,208327.1551395429,355845.13760052604,208327.1551395429,355845.13760052604,1994.0,32.0,30-50년,노후,5,0.0,없음,0,250.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 552-16 15842 1 일반건축물,211567.91461397082,356801.7399323227,211567.91461397082,356801.7399323227,1992.0,34.0,30-50년,노후,5,0.0,없음,0,688.839603971781,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 627-2 15845 1 일반건축물,211113.61273637484,355516.48475129495,211113.61273637484,355516.48475129495,1992.0,34.0,30-50년,노후,5,0.0,없음,0,705.1950084905593,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 108-52 15851 1 일반건축물,211568.76934506863,357332.226360113,211568.76934506863,357332.226360113,1995.0,31.0,30-50년,노후,5,0.0,없음,0,338.3784863137726,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 811-2 15852 1 일반건축물,210535.19268488532,359117.32231386454,210535.19268488532,359117.32231386454,1996.0,30.0,30-50년,노후,5,0.0,없음,0,876.6413177577247,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 663-4 15856 1 일반건축물,210855.56056779396,355272.91196285427,210855.56056779396,355272.91196285427,1993.0,33.0,30-50년,노후,5,0.0,없음,0,636.5532185135819,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 105-18 15860 1 일반건축물,214120.57558299776,357924.70484793937,214120.57558299776,357924.70484793937,1971.0,55.0,50-100년,고령,6,0.0,없음,0,283.1960451701259,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 247-7 15867 1 일반건축물,212542.59290099132,358823.99107895436,212542.59290099132,358823.99107895436,1983.0,43.0,30-50년,노후,5,0.0,없음,0,742.4957912338629,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 589-33 15869 1 일반건축물,212381.1472355763,355640.3473290206,212381.1472355763,355640.3473290206,1988.0,38.0,30-50년,노후,5,0.0,없음,0,139.2838827718412,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 596 15870 1 일반건축물,210581.53574735252,355794.2870914207,210581.53574735252,355794.2870914207,1992.0,34.0,30-50년,노후,5,71.09114288194831,매우높음,4,791.2016177940993,안전,0,9,위험,E,4,관심,B,5,주의,C,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 76-10 15872 1 일반건축물,212582.73012407444,358245.3948240348,212582.73012407444,358245.3948240348,1980.0,46.0,30-50년,노후,5,0.0,없음,0,374.43290453698114,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중인동 1 일반 1432 15874 1 일반건축물,207949.3635034038,352623.82495612925,207949.3635034038,352623.82495612925,1979.0,47.0,30-50년,노후,5,0.0,없음,0,10.0,매우위험,4,5,주의,C,4,관심,B,9,위험,E,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 567-12 15877 1 일반건축물,210879.55178053988,356049.06530058826,210879.55178053988,356049.06530058826,1988.0,38.0,30-50년,노후,5,0.0,없음,0,980.4590761474952,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동 1 일반 126-9 15884 1 일반건축물,213345.00772768637,357602.4992809411,213345.00772768637,357602.4992809411,1986.0,40.0,30-50년,노후,5,5.62280782561581,낮음,1,557.1355310873648,안전,0,6,주의,C,1,안전,A,5,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 434-101 15887 1 일반건축물,212883.31830858203,355740.5161931632,212883.31830858203,355740.5161931632,1979.0,47.0,30-50년,노후,5,0.0,없음,0,300.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서노송동 1 일반 664-6 15888 1 일반건축물,213061.4028189511,359030.95118117356,213061.4028189511,359030.95118117356,1975.0,51.0,50-100년,고령,6,0.0,없음,0,1244.588285337766,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동4가 1 일반 83-1 15889 1 일반건축물,212666.52732282778,357976.25323777576,212666.52732282778,357976.25323777576,1975.0,51.0,50-100년,고령,6,0.0,없음,0,286.35642126552705,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서완산동2가 1 일반 333-4 15893 1 일반건축물,212047.22914847342,357056.9085259233,212047.22914847342,357056.9085259233,1977.0,49.0,30-50년,노후,5,0.0,없음,0,243.51591323771842,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 581-1 15899 1 일반건축물,210681.60781749105,355946.12261299987,210681.60781749105,355946.12261299987,1989.0,37.0,30-50년,노후,5,0.0,없음,0,862.8441342444185,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 678-11 15900 1 일반건축물,210867.92963590927,355194.61109510803,210867.92963590927,355194.61109510803,1993.0,33.0,30-50년,노후,5,0.0,없음,0,576.2811813689564,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 교동 1 일반 960-7 15901 1 일반건축물,214323.17758516365,357729.7340937028,214323.17758516365,357729.7340937028,1978.0,48.0,30-50년,노후,5,0.0,없음,0,22.360679774997898,매우위험,4,5,주의,C,4,관심,B,9,위험,E,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 618-7 15903 1 일반건축물,210790.50898820034,357026.92289939855,210790.50898820034,357026.92289939855,1990.0,36.0,30-50년,노후,5,0.0,없음,0,60.0,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 360-51 15912 1 일반건축물,213931.9226571901,358777.779419684,213931.9226571901,358777.779419684,1968.0,58.0,50-100년,고령,6,0.0,없음,0,781.6009211867653,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 253-52 15914 1 일반건축물,214165.54414447604,358453.67248446523,214165.54414447604,358453.67248446523,1969.0,57.0,50-100년,고령,6,6.645549005472354,낮음,1,529.5280917949491,안전,0,7,경고,D,1,안전,A,6,주의,C,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 96-51 15921 1 일반건축물,213384.99309523366,356734.9064205702,213384.99309523366,356734.9064205702,1995.0,31.0,30-50년,노후,5,0.0,없음,0,78.10249675906654,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 559-6 15922 1 일반건축물,210584.81077491364,355988.8789056797,210584.81077491364,355988.8789056797,1989.0,37.0,30-50년,노후,5,0.0,없음,0,760.5918747922567,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 603 15924 1 일반건축물,210932.2429614075,357925.4351298429,210932.2429614075,357925.4351298429,1994.0,32.0,30-50년,노후,5,0.0,없음,0,483.73546489791295,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동3가 1 일반 495-9 15926 1 일반건축물,207337.39809707712,355395.4314352111,207337.39809707712,355395.4314352111,1978.0,48.0,30-50년,노후,5,0.0,없음,0,136.01470508735443,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 628-8 15929 1 일반건축물,210603.80886528039,356928.9246380843,210603.80886528039,356928.9246380843,1990.0,36.0,30-50년,노후,5,0.0,없음,0,260.0,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 627-4 15930 1 일반건축물,211134.17836390002,355482.95323494094,211134.17836390002,355482.95323494094,1993.0,33.0,30-50년,노후,5,0.0,없음,0,670.5221845696085,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서서학동 1 일반 144 15932 1 일반건축물,213569.87598139344,356551.80092198204,213569.87598139344,356551.80092198204,1995.0,31.0,30-50년,노후,5,0.0,없음,0,237.69728648009425,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 용복동 1 일반 371-2 15934 1 일반건축물,207131.11509566207,353010.4734752467,207131.11509566207,353010.4734752467,1994.0,32.0,30-50년,노후,5,0.0,없음,0,64.03124237432849,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 311-28 15936 1 일반건축물,214413.91809067558,358832.13584308204,214413.91809067558,358832.13584308204,1979.0,47.0,30-50년,노후,5,0.0,없음,0,388.9730067755345,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 627-2 15942 1 일반건축물,211013.00057383275,357599.9871114571,211013.00057383275,357599.9871114571,1994.0,32.0,30-50년,노후,5,0.0,없음,0,407.9215610874228,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 풍남동3가 1 일반 12-11 15946 1 일반건축물,214021.00114463214,357605.4411688474,214021.00114463214,357605.4411688474,1969.0,57.0,50-100년,고령,6,0.0,없음,0,102.95630140987001,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 풍남동1가 1 일반 63-6 15949 1 일반건축물,213616.06787907935,357850.11738872353,213616.06787907935,357850.11738872353,1948.0,78.0,50-100년,고령,6,0.0,없음,0,504.7771785649585,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 604-13 15950 1 일반건축물,210752.23882847335,355673.81172390375,210752.23882847335,355673.81172390375,1992.0,34.0,30-50년,노후,5,0.0,없음,0,984.9365461794989,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 598-1 15954 1 일반건축물,210718.1251475922,357189.6131290694,210718.1251475922,357189.6131290694,1991.0,35.0,30-50년,노후,5,0.0,없음,0,206.15528128088303,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동서학동 1 일반 848-43 15955 1 일반건축물,214390.3519840806,356569.89098389365,214390.3519840806,356569.89098389365,1995.0,31.0,30-50년,노후,5,0.0,없음,0,156.5247584249853,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 802-7 15956 1 일반건축물,210306.29198527586,359297.425604818,210306.29198527586,359297.425604818,1996.0,30.0,30-50년,노후,5,0.0,없음,0,810.2468759581859,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 201-15 15962 1 일반건축물,211276.31524751423,356362.0162875106,211276.31524751423,356362.0162875106,1980.0,46.0,30-50년,노후,5,0.0,없음,0,787.7182237323191,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 46-6 15963 1 일반건축물,211649.0664440486,357025.2362670903,211649.0664440486,357025.2362670903,1982.0,44.0,30-50년,노후,5,0.0,없음,0,600.1666435249463,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동3가 1 일반 56-6 15965 1 일반건축물,213262.33984882946,358053.0905385533,213262.33984882946,358053.0905385533,1973.0,53.0,50-100년,고령,6,0.0,없음,0,884.5903006477066,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 26-49 15966 1 일반건축물,211614.10305557778,357321.0603439115,211614.10305557778,357321.0603439115,1981.0,45.0,30-50년,노후,5,0.0,없음,0,322.02484376209236,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 573-15 15969 1 일반건축물,210805.30486134102,356205.3412380109,210805.30486134102,356205.3412380109,1983.0,43.0,30-50년,노후,5,0.0,없음,0,820.9750300709517,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 517-12 15970 1 일반건축물,214055.6449125624,358237.0847735523,214055.6449125624,358237.0847735523,1974.0,52.0,50-100년,고령,6,0.0,없음,0,565.685424949238,안전,0,6,주의,C,0,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 525-5 15971 1 일반건축물,214038.46539793597,358065.24339959153,214038.46539793597,358065.24339959153,1969.0,57.0,50-100년,고령,6,0.0,없음,0,442.04072210600685,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동1가 1 일반 95-3 15973 1 일반건축물,212852.12119367436,357432.7140481683,212852.12119367436,357432.7140481683,1966.0,60.0,50-100년,고령,6,0.0,없음,0,340.0,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 142-2 15976 1 일반건축물,211161.52510507824,357214.0890495003,211161.52510507824,357214.0890495003,1996.0,30.0,30-50년,노후,5,0.0,없음,0,230.8679276123039,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 285 15977 1 일반건축물,212856.3227734112,357034.3696040947,212856.3227734112,357034.3696040947,1962.0,64.0,50-100년,고령,6,0.0,없음,0,238.53720883753127,관심,1,6,주의,C,1,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 다가동1가 1 일반 67-2 15979 1 일반건축물,212706.16444550164,357554.3712669922,212706.16444550164,357554.3712669922,1979.0,47.0,30-50년,노후,5,0.0,없음,0,199.24858845171275,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 295-34 15983 1 일반건축물,210908.61275216565,358904.5018301168,210908.61275216565,358904.5018301168,1987.0,39.0,30-50년,노후,5,0.0,없음,0,452.21676218380054,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 825-11 15985 1 일반건축물,210255.23903966034,359041.2911792341,210255.23903966034,359041.2911792341,1995.0,31.0,30-50년,노후,5,0.0,없음,0,806.5358020571684,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 850-13 15986 1 일반건축물,210359.6691290593,358773.95381496917,210359.6691290593,358773.95381496917,1996.0,30.0,30-50년,노후,5,0.0,없음,0,929.1393867445294,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 125-3 15987 1 일반건축물,214493.5079750723,357938.61161219137,214493.5079750723,357938.61161219137,1978.0,48.0,30-50년,노후,5,0.0,없음,0,107.70329614269008,주의,2,5,주의,C,2,안전,A,7,경고,D,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 서신동 1 일반 209-11 15988 1 일반건축물,211021.02940225665,359135.72524480073,211021.02940225665,359135.72524480073,1979.0,47.0,30-50년,노후,5,0.0,없음,0,452.76925690687085,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 630-8 15989 1 일반건축물,210769.5796273845,355510.86314447416,210769.5796273845,355510.86314447416,1993.0,33.0,30-50년,노후,5,0.0,없음,0,874.5856161634491,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 색장동 1 일반 188 15993 1 일반건축물,217238.7101239808,355884.0780522516,217238.7101239808,355884.0780522516,1994.0,32.0,30-50년,노후,5,0.0,없음,0,332.41540277189324,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 13-19 15996 1 일반건축물,212575.05657556356,358756.2007558277,212575.05657556356,358756.2007558277,1978.0,48.0,30-50년,노후,5,0.0,없음,0,715.8910531638176,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동 1 일반 187-12 16003 1 일반건축물,213435.54464821692,357336.89996464335,213435.54464821692,357336.89996464335,1979.0,47.0,30-50년,노후,5,0.0,없음,0,350.14282800023193,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 698-7 16005 1 일반건축물,210774.9471550321,355066.98607533285,210774.9471550321,355066.98607533285,1994.0,32.0,30-50년,노후,5,0.0,없음,0,586.9412236331676,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 301-19 16006 1 일반건축물,210999.67560891196,356627.93297395535,210999.67560891196,356627.93297395535,1991.0,35.0,30-50년,노후,5,0.0,없음,0,427.20018726587654,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 601-2 16008 1 일반건축물,210698.70450997708,355745.0389257483,210698.70450997708,355745.0389257483,1993.0,33.0,30-50년,노후,5,16.977052880853392,보통,2,910.0549433962765,안전,0,7,경고,D,2,안전,A,5,주의,C,7,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 604-16 16010 1 일반건축물,210712.55482151566,355674.2694919233,210712.55482151566,355674.2694919233,1993.0,33.0,30-50년,노후,5,0.0,없음,0,946.4142856064675,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 538-11 16011 1 일반건축물,211506.2886720135,357079.16141238547,211506.2886720135,357079.16141238547,1992.0,34.0,30-50년,노후,5,0.0,없음,0,578.7054518492115,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중노송동 1 일반 399-28 16016 1 일반건축물,213853.88841187343,359141.5882555224,213853.88841187343,359141.5882555224,1989.0,37.0,30-50년,노후,5,0.0,없음,0,1018.3319694480774,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 179-25 16019 1 일반건축물,211242.89618342364,356406.77013871726,211242.89618342364,356406.77013871726,1981.0,45.0,30-50년,노후,5,0.0,없음,0,737.8346698278687,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 경원동1가 1 일반 29-1 16020 1 일반건축물,213312.41385413767,357868.67675300775,213312.41385413767,357868.67675300775,1980.0,46.0,30-50년,노후,5,0.0,없음,0,717.007670809734,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 700-4 16021 1 일반건축물,210980.59500056333,355121.1636960618,210980.59500056333,355121.1636960618,1993.0,33.0,30-50년,노후,5,0.0,없음,0,446.87805943008664,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 삼천동1가 1 일반 577-4 16023 1 일반건축물,210827.72269227615,355864.0500177465,210827.72269227615,355864.0500177465,1989.0,37.0,30-50년,노후,5,0.0,없음,0,1011.1874208078342,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 548-5 16024 1 일반건축물,211078.88011880664,356473.9376039573,211078.88011880664,356473.9376039573,1988.0,38.0,30-50년,노후,5,0.0,없음,0,596.1543424315552,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 전동 1 일반 189-12 16025 1 일반건축물,213397.96014285827,357304.27704676153,213397.96014285827,357304.27704676153,1980.0,46.0,30-50년,노후,5,0.0,없음,0,323.8826948140329,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 623-10 16027 1 일반건축물,210473.99488234517,356968.4741571727,210473.99488234517,356968.4741571727,1989.0,37.0,30-50년,노후,5,0.0,없음,0,374.8332962798263,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 남노송동 1 일반 125-11 16028 1 일반건축물,214478.7472762686,357941.70020180923,214478.7472762686,357941.70020180923,1975.0,51.0,50-100년,고령,6,0.0,없음,0,111.80339887498948,주의,2,6,주의,C,2,안전,A,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 동완산동 1 일반 377-8 16029 1 일반건축물,212967.11743029955,356603.0033874366,212967.11743029955,356603.0033874366,1977.0,49.0,30-50년,노후,5,0.0,없음,0,64.03124237432849,위험,3,5,주의,C,3,관심,B,8,경고,D,8,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동2가 1 일반 133-2 16030 1 일반건축물,209732.98758366122,356809.9784650197,209732.98758366122,356809.9784650197,1979.0,47.0,30-50년,노후,5,100.0,매우높음,4,600.0,안전,0,9,위험,E,4,관심,B,5,주의,C,9,경고,D
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동2가 1 일반 582 16032 1 일반건축물,211341.59480706826,355047.04413255776,211341.59480706826,355047.04413255776,1995.0,31.0,30-50년,노후,5,0.0,없음,0,200.24984394500788,관심,1,5,주의,C,1,안전,A,6,주의,C,6,주의,C
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 중화산동2가 1 일반 576-11 16034 1 일반건축물,210775.12384489964,358147.89320760866,210775.12384489964,358147.89320760866,1994.0,32.0,30-50년,노후,5,0.0,없음,0,580.7753438292641,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 태평동 1 일반 1-9 16035 1 일반건축물,212706.4265497788,358872.7876941091,212706.4265497788,358872.7876941091,1977.0,49.0,30-50년,노후,5,0.0,없음,0,890.5054744357274,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 효자동1가 1 일반 547-11 16038 1 일반건축물,210913.61275358457,356500.42396591214,210913.61275358457,356500.42396591214,1986.0,40.0,30-50년,노후,5,0.0,없음,0,534.6026561849463,안전,0,5,주의,C,0,안전,A,5,주의,C,5,관심,B
전북,전주시 완산구,52111,전북특별자치도 전주시 완산구 평화동1가 1 일반 393-8 16039 1 일반건축물,212670.19583466934,355705.4979141983,212670.19583466934,355705.4979141983,1991.0,35.0,30-50년,노후,5,29.742017427532247,보통,2,270.1851217221259,관심,1,7,경고,D,3,관심,B,6,주의,C,8,주의,C
